470,27,round
471,14,look
472,214,i
473,20,saw
474,19,turning
475,14,i
476,29,set
477,43,face
478,12,home
479,13,best
480,5,use
481,2,i
482,10,shoulder
483,16,saw
484,16,going
485,19,still
486,14,arms
487,8,picking
488,60,way
489,66,feet
490,45,stones
491,15,marshes
492,4,here
493,3,rains
494,124,heavy
495,8,or
496,4,tide
497,16,marshes
498,214,black
499,414,line
500,3,i
501,21,look
502,416,line
503,228,black
504,408,row
505,21,red
506,414,lines
507,10,black
508,216,lines
509,6,edge
510,14,i
511,7,make
512,14,two
513,24,black
514,22,prospect
515,2,standing
516,13,upright
517,17,one
518,13,beacon
519,22,sailors
520,17,like
521,25,cask
522,32,pole
523,13,thing
524,11,hanging
525,448,pirate
526,39,man
527,2,he
528,45,pirate
529,31,life
530,222,down
531,17,going
532,20,back
533,40,hook
534,208,turn
535,407,i
536,3,thought
537,209,i
538,15,saw
539,43,heads
540,203,i
541,3,won
542,201,thought
543,204,i
544,15,round
545,16,young
546,23,man
